,sd
81120,"{'ANDRA(SINGER)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|CRBL', 'ANDRA(SINGER)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|PUYA(SINGER)', 'ANDRA(SINGER)|GENRE|DANCE-POP'}"
81122,"{'ANDRA(SINGER)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|MARIUSMOGA', 'ANDRA(SINGER)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|ANDREEABALAN', 'ANDRA(SINGER)|GENRE|RHYTHMANDBLUES'}"
81124,"{'ANDRA(SINGER)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|MARIUSMOGA', 'ANDRA(SINGER)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|ANDREEABALAN', 'ANDRA(SINGER)|GENRE|RHYTHMANDBLUES'}"
81126,"{'ANDRA(SINGER)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|MARIUSMOGA', 'ANDRA(SINGER)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|ANDREEABALAN', 'ANDRA(SINGER)|GENRE|RHYTHMANDBLUES'}"
81128,"{'ANDREWRAYEL|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|CHRISTIANBURNS', 'ANDREWRAYEL|GENRE|TRANCEMUSIC', 'ANDREWRAYEL|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|JONATHANMENDELSOHN'}"
81130,"{'ANDREWRAYEL|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|CHRISTIANBURNS', 'ANDREWRAYEL|GENRE|TRANCEMUSIC', 'ANDREWRAYEL|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|JONATHANMENDELSOHN'}"
81132,"{'ANDREWRAYEL|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|CHRISTIANBURNS', 'ANDREWRAYEL|GENRE|TRANCEMUSIC', 'ANDREWRAYEL|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|JONATHANMENDELSOHN'}"
81134,"{'ANDREWRAYEL|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|BOBINA', 'ANDREWRAYEL|GENRE|TRANCEMUSIC', 'ANDREWRAYEL|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|JONATHANMENDELSOHN'}"
81136,"{'ANDREWRAYEL|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|BOBINA', 'ANDREWRAYEL|GENRE|TRANCEMUSIC', 'ANDREWRAYEL|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|JONATHANMENDELSOHN'}"
81138,"{'ANDREWRAYEL|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|BOBINA', 'ANDREWRAYEL|GENRE|TRANCEMUSIC', 'ANDREWRAYEL|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|JONATHANMENDELSOHN'}"
81140,"{'ANDREWWHITE(MUSICIAN)|RECORDLABEL|UNIVERSALRECORDS(DEFUNCTRECORDLABEL)', 'ANDREWWHITE(MUSICIAN)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|KAISERCHIEFS', 'ANDREWWHITE(MUSICIAN)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|MARRYBANILOW'}"
81142,"{'ANDREWWHITE(MUSICIAN)|RECORDLABEL|UNIVERSALRECORDS(DEFUNCTRECORDLABEL)', 'ANDREWWHITE(MUSICIAN)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|KAISERCHIEFS', 'ANDREWWHITE(MUSICIAN)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|MARRYBANILOW'}"
81144,"{'ANDREWWHITE(MUSICIAN)|RECORDLABEL|UNIVERSALRECORDS(DEFUNCTRECORDLABEL)', 'ANDREWWHITE(MUSICIAN)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|KAISERCHIEFS', 'ANDREWWHITE(MUSICIAN)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|MARRYBANILOW'}"
81146,"{'AARONBERTRAM|GENRE|SKAPUNK', 'SKAPUNK|STYLISTICORIGIN|SKA', 'AARONBERTRAM|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|SUBURBANLEGENDS'}"
81148,"{'AARONBERTRAM|GENRE|SKAPUNK', 'SKAPUNK|STYLISTICORIGIN|SKA', 'AARONBERTRAM|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|SUBURBANLEGENDS'}"
81150,"{'AARONBERTRAM|GENRE|SKAPUNK', 'SKAPUNK|STYLISTICORIGIN|SKA', 'AARONBERTRAM|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|SUBURBANLEGENDS'}"
81152,"{'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'ALBENNIEJONES|BIRTHPLACE|UNITEDSTATES', 'ALBENNIEJONES|BIRTHPLACE|ERRATA,MISSISSIPPI'}"
81154,"{'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'ALBENNIEJONES|BIRTHPLACE|UNITEDSTATES', 'ALBENNIEJONES|BIRTHPLACE|ERRATA,MISSISSIPPI'}"
81156,"{'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'ALBENNIEJONES|BIRTHPLACE|UNITEDSTATES', 'ALBENNIEJONES|BIRTHPLACE|ERRATA,MISSISSIPPI'}"
81158,"{'ALANBEAN|BIRTHPLACE|WHEELER,TEXAS', 'ALANBEAN|STATUS|RETIRED', 'ALANBEAN|NATIONALITY|UNITEDSTATES'}"
81160,"{'ALANBEAN|BIRTHPLACE|WHEELER,TEXAS', 'ALANBEAN|STATUS|RETIRED', 'ALANBEAN|NATIONALITY|UNITEDSTATES'}"
81162,"{'ALANBEAN|BIRTHPLACE|WHEELER,TEXAS', 'ALANBEAN|STATUS|RETIRED', 'ALANBEAN|NATIONALITY|UNITEDSTATES'}"
81164,"{'UNITEDSTATES|LEADERNAME|JOEBIDEN', 'BUZZALDRIN|BIRTHPLACE|GLENRIDGE,NEWJERSEY', 'BUZZALDRIN|NATIONALITY|UNITEDSTATES'}"
81166,"{'BUZZALDRIN|WASSELECTEDBYNASA|1963', 'BUZZALDRIN|ALMAMATER|MASSACHUSETTSINSTITUTEOFTECHNOLOGY,SC.D.1963', 'BUZZALDRIN|NATIONALITY|UNITEDSTATES'}"
81168,"{'BUZZALDRIN|WASSELECTEDBYNASA|1963', 'BUZZALDRIN|ALMAMATER|MASSACHUSETTSINSTITUTEOFTECHNOLOGY,SC.D.1963', 'BUZZALDRIN|NATIONALITY|UNITEDSTATES'}"
81170,"{'BUZZALDRIN|WASSELECTEDBYNASA|1963', 'BUZZALDRIN|ALMAMATER|MASSACHUSETTSINSTITUTEOFTECHNOLOGY,SC.D.1963', 'BUZZALDRIN|NATIONALITY|UNITEDSTATES'}"
81172,"{'BUZZALDRIN|WASSELECTEDBYNASA|1963', 'BUZZALDRIN|ALMAMATER|MASSACHUSETTSINSTITUTEOFTECHNOLOGY,SC.D.1963', 'BUZZALDRIN|NATIONALITY|UNITEDSTATES'}"
81174,"{'ELLIOTSEE|NATIONALITY|UNITEDSTATES', 'ELLIOTSEE|ALMAMATER|UNIVERSITYOFTEXASATAUSTIN', 'ELLIOTSEE|BIRTHPLACE|DALLAS'}"
81176,"{'ELLIOTSEE|NATIONALITY|UNITEDSTATES', 'ELLIOTSEE|ALMAMATER|UNIVERSITYOFTEXASATAUSTIN', 'ELLIOTSEE|BIRTHPLACE|DALLAS'}"
81178,"{'ELLIOTSEE|NATIONALITY|UNITEDSTATES', 'ELLIOTSEE|ALMAMATER|UNIVERSITYOFTEXASATAUSTIN', 'ELLIOTSEE|BIRTHPLACE|DALLAS'}"
81180,"{'ELLIOTSEE|NATIONALITY|UNITEDSTATES', 'ELLIOTSEE|ALMAMATER|UNIVERSITYOFTEXASATAUSTIN', 'ELLIOTSEE|BIRTHPLACE|DALLAS'}"
81182,"{'ELLIOTSEE|DEATHPLACE|ST.LOUIS', 'ELLIOTSEE|ALMAMATER|UNIVERSITYOFTEXASATAUSTIN', 'ELLIOTSEE|WASSELECTEDBYNASA|1962'}"
81184,"{'ELLIOTSEE|DEATHPLACE|ST.LOUIS', 'ELLIOTSEE|ALMAMATER|UNIVERSITYOFTEXASATAUSTIN', 'ELLIOTSEE|WASSELECTEDBYNASA|1962'}"
81186,"{'ELLIOTSEE|DEATHPLACE|ST.LOUIS', 'ELLIOTSEE|ALMAMATER|UNIVERSITYOFTEXASATAUSTIN', 'ELLIOTSEE|WASSELECTEDBYNASA|1962'}"
81188,"{'ST.LOUIS|LEADERNAME|FRANCISG.SLAY', 'ELLIOTSEE|ALMAMATER|UNIVERSITYOFTEXASATAUSTIN', 'ELLIOTSEE|DEATHPLACE|ST.LOUIS'}"
81190,"{'ST.LOUIS|LEADERNAME|FRANCISG.SLAY', 'ELLIOTSEE|ALMAMATER|UNIVERSITYOFTEXASATAUSTIN', 'ELLIOTSEE|DEATHPLACE|ST.LOUIS'}"
81192,"{'ST.LOUIS|LEADERNAME|FRANCISG.SLAY', 'ELLIOTSEE|ALMAMATER|UNIVERSITYOFTEXASATAUSTIN', 'ELLIOTSEE|DEATHPLACE|ST.LOUIS'}"
81194,"{'ELLIOTSEE|DEATHPLACE|ST.LOUIS', 'ELLIOTSEE|DEATHDATE|1966-02-28', 'ST.LOUIS|ISPARTOF|KINGDOMOFFRANCE'}"
81196,"{'ELLIOTSEE|DEATHPLACE|ST.LOUIS', 'ELLIOTSEE|DEATHDATE|1966-02-28', 'ST.LOUIS|ISPARTOF|KINGDOMOFFRANCE'}"
81198,"{'ALANSHEPARD|BIRTHPLACE|NEWHAMPSHIRE', 'NEWHAMPSHIRE|BIRD|PURPLEFINCH', 'ALANSHEPARD|TIMEINSPACE|13017.0(MINUTES)'}"
81200,"{'VFLWOLFSBURG|MANAGER|DIETERHECKING', 'AARONHUNT|CLUB|VFLWOLFSBURG', 'AARONHUNT|CLUB|SVWERDERBREMENII'}"
81202,"{'VFLWOLFSBURG|MANAGER|DIETERHECKING', 'AARONHUNT|CLUB|VFLWOLFSBURG', 'AARONHUNT|CLUB|SVWERDERBREMENII'}"
81204,"{'ABELHERNANDEZ|CLUB|U.S.CITTADIPALERMO', 'ABELHERNANDEZ|YOUTHCLUB|CENTRALESPANOL', 'ABELHERNANDEZ|CLUB|HULLCITYA.F.C.'}"
81206,"{'ABELHERNANDEZ|CLUB|U.S.CITTADIPALERMO', 'ABELHERNANDEZ|YOUTHCLUB|CENTRALESPANOL', 'ABELHERNANDEZ|CLUB|HULLCITYA.F.C.'}"
81208,"{'ABELHERNANDEZ|CLUB|U.S.CITTADIPALERMO', 'ABELHERNANDEZ|YOUTHCLUB|CENTRALESPANOL', 'ABELHERNANDEZ|CLUB|HULLCITYA.F.C.'}"
81210,"{'ADAMMAHER|CLUB|AZALKMAAR', 'ADAMMAHER|BIRTHPLACE|NETHERLANDS', 'ADAMMAHER|CLUB|PSVEINDHOVEN'}"
81212,"{'ADAMMAHER|CLUB|AZALKMAAR', 'ADAMMAHER|BIRTHPLACE|NETHERLANDS', 'ADAMMAHER|CLUB|PSVEINDHOVEN'}"
81214,"{'ADAMMAHER|CLUB|AZALKMAAR', 'ADAMMAHER|BIRTHPLACE|NETHERLANDS', 'ADAMMAHER|CLUB|PSVEINDHOVEN'}"
81216,"{'AKEEMADAMS|CLUB|WCONNECTIONF.C.', 'UNITEDPETROTRINF.C.|GROUND|PALOSECO', 'AKEEMADAMS|CLUB|UNITEDPETROTRINF.C.'}"
81218,"{'AKEEMADAMS|CLUB|WCONNECTIONF.C.', 'UNITEDPETROTRINF.C.|GROUND|PALOSECO', 'AKEEMADAMS|CLUB|UNITEDPETROTRINF.C.'}"
81220,"{'AKEEMADAMS|CLUB|WCONNECTIONF.C.', 'UNITEDPETROTRINF.C.|GROUND|PALOSECO', 'AKEEMADAMS|CLUB|UNITEDPETROTRINF.C.'}"
81222,"{'AKEEMAYERS|FORMERTEAM|LOSANGELESRAMS', 'AKEEMAYERS|DRAFTPICK|39', 'AKEEMAYERS|DRAFTROUND|2'}"
81224,"{'AKEEMAYERS|FORMERTEAM|LOSANGELESRAMS', 'AKEEMAYERS|DRAFTPICK|39', 'AKEEMAYERS|DRAFTROUND|2'}"
81226,"{'ALAAABDUL-ZAHRA|CLUB|IRAQNATIONALUNDER-20FOOTBALLTEAM', 'ALAAABDUL-ZAHRA|BIRTHPLACE|IRAQ', 'ALAAABDUL-ZAHRA|CLUB|SHABABAL-ORDONCLUB'}"
81228,"{'ALAAABDUL-ZAHRA|CLUB|IRAQNATIONALUNDER-20FOOTBALLTEAM', 'ALAAABDUL-ZAHRA|BIRTHPLACE|IRAQ', 'ALAAABDUL-ZAHRA|CLUB|SHABABAL-ORDONCLUB'}"
81230,"{'ALAAABDUL-ZAHRA|CLUB|IRAQNATIONALUNDER-20FOOTBALLTEAM', 'ALAAABDUL-ZAHRA|BIRTHPLACE|IRAQ', 'ALAAABDUL-ZAHRA|CLUB|SHABABAL-ORDONCLUB'}"
81232,"{'ALANMARTIN(FOOTBALLER)|BIRTHDATE|1989-01-01', 'ALANMARTIN(FOOTBALLER)|CLUB|HAMILTONACADEMICALF.C.', 'ALANMARTIN(FOOTBALLER)|CLUB|CLYDEF.C.'}"
81234,"{'ALANMARTIN(FOOTBALLER)|BIRTHDATE|1989-01-01', 'ALANMARTIN(FOOTBALLER)|CLUB|HAMILTONACADEMICALF.C.', 'ALANMARTIN(FOOTBALLER)|CLUB|CLYDEF.C.'}"
81236,"{'ALANMARTIN(FOOTBALLER)|BIRTHDATE|1989-01-01', 'ALANMARTIN(FOOTBALLER)|CLUB|HAMILTONACADEMICALF.C.', 'ALANMARTIN(FOOTBALLER)|CLUB|CLYDEF.C.'}"
81238,"{'ACCRINGTONSTANLEYF.C.|GROUND|ACCRINGTON', 'ALANMARTIN(FOOTBALLER)|CLUB|ACCRINGTONSTANLEYF.C.', 'ALANMARTIN(FOOTBALLER)|CLUB|MOTHERWELLF.C.'}"
81240,"{'ACCRINGTONSTANLEYF.C.|GROUND|ACCRINGTON', 'ALANMARTIN(FOOTBALLER)|CLUB|ACCRINGTONSTANLEYF.C.', 'ALANMARTIN(FOOTBALLER)|CLUB|MOTHERWELLF.C.'}"
81242,"{'ALEKSANDERBARKOV,JR.|BIRTHPLACE|TAMPERE,FINLAND', 'ALEKSANDERBARKOV,JR.|BIRTHDATE|1995-09-02', 'ALEKSANDERBARKOV,JR.|DRAFTTEAM|FLORIDAPANTHERS'}"
81244,"{'ALEKSANDERBARKOV,JR.|BIRTHPLACE|TAMPERE,FINLAND', 'ALEKSANDERBARKOV,JR.|BIRTHDATE|1995-09-02', 'ALEKSANDERBARKOV,JR.|DRAFTTEAM|FLORIDAPANTHERS'}"
81246,"{'ALEKSANDERBARKOV,JR.|BIRTHPLACE|TAMPERE,FINLAND', 'ALEKSANDERBARKOV,JR.|BIRTHDATE|1995-09-02', 'ALEKSANDERBARKOV,JR.|DRAFTTEAM|FLORIDAPANTHERS'}"
81248,"{'ALEKSANDRCHUMAKOV|BIRTHPLACE|SOVIETUNION', 'RUSSIA|LEADERNAME|VLADIMIRPUTIN', 'ALEKSANDRCHUMAKOV|DEATHPLACE|RUSSIA'}"
81250,"{'ALEKSANDRCHUMAKOV|BIRTHPLACE|SOVIETUNION', 'RUSSIA|LEADERNAME|VLADIMIRPUTIN', 'ALEKSANDRCHUMAKOV|DEATHPLACE|RUSSIA'}"
81252,"{'ALEKSANDRCHUMAKOV|BIRTHPLACE|SOVIETUNION', 'RUSSIA|LEADERNAME|VLADIMIRPUTIN', 'ALEKSANDRCHUMAKOV|DEATHPLACE|RUSSIA'}"
81254,"{'ALEKSANDRPRUDNIKOV|BIRTHDATE|1989-02-24', 'ALEKSANDRPRUDNIKOV|CLUB|FCKUBANKRASNODAR', 'ALEKSANDRPRUDNIKOV|CLUB|FCALANIAVLADIKAVKAZ'}"
81256,"{'ALEKSANDRPRUDNIKOV|BIRTHDATE|1989-02-24', 'ALEKSANDRPRUDNIKOV|CLUB|FCKUBANKRASNODAR', 'ALEKSANDRPRUDNIKOV|CLUB|FCALANIAVLADIKAVKAZ'}"
81258,"{'ALEKSANDRPRUDNIKOV|BIRTHDATE|1989-02-24', 'ALEKSANDRPRUDNIKOV|CLUB|FCKUBANKRASNODAR', 'ALEKSANDRPRUDNIKOV|CLUB|FCALANIAVLADIKAVKAZ'}"
81260,"{'ALEKSANDRPRUDNIKOV|BIRTHDATE|1989-02-24', 'ALEKSANDRPRUDNIKOV|CLUB|FCTOMTOMSK', 'ALEKSANDRPRUDNIKOV|CLUB|RUSSIANATIONALFOOTBALLBTEAM'}"
81262,"{'ALEKSANDRPRUDNIKOV|BIRTHDATE|1989-02-24', 'ALEKSANDRPRUDNIKOV|CLUB|FCTOMTOMSK', 'ALEKSANDRPRUDNIKOV|CLUB|RUSSIANATIONALFOOTBALLBTEAM'}"
81264,"{'ALEKSANDRPRUDNIKOV|BIRTHDATE|1989-02-24', 'ALEKSANDRPRUDNIKOV|CLUB|FCTOMTOMSK', 'ALEKSANDRPRUDNIKOV|CLUB|RUSSIANATIONALFOOTBALLBTEAM'}"
81266,"{'OLYMPIQUELYONNAIS|GROUND|PARCOLYMPIQUELYONNAIS', 'ALEKSANDREGURULI|CLUB|USLESQUIN', 'ALEKSANDREGURULI|CLUB|OLYMPIQUELYONNAIS'}"
81268,"{'OLYMPIQUELYONNAIS|GROUND|PARCOLYMPIQUELYONNAIS', 'ALEKSANDREGURULI|CLUB|USLESQUIN', 'ALEKSANDREGURULI|CLUB|OLYMPIQUELYONNAIS'}"
81270,"{'OLYMPIQUELYONNAIS|GROUND|PARCOLYMPIQUELYONNAIS', 'ALEKSANDREGURULI|CLUB|USLESQUIN', 'ALEKSANDREGURULI|CLUB|OLYMPIQUELYONNAIS'}"
81272,"{'ALESSIOROMAGNOLI|CLUB|A.C.MILAN', 'ALESSIOROMAGNOLI|CLUB|ITALYNATIONALUNDER-16FOOTBALLTEAM', 'A.C.MILAN|MANAGER|SINISAMIHAJLOVIC'}"
81274,"{'ALESSIOROMAGNOLI|CLUB|A.C.MILAN', 'ALESSIOROMAGNOLI|CLUB|ITALYNATIONALUNDER-16FOOTBALLTEAM', 'A.C.MILAN|MANAGER|SINISAMIHAJLOVIC'}"
81276,"{'ALESSIOROMAGNOLI|CLUB|A.C.MILAN', 'ALESSIOROMAGNOLI|CLUB|ITALYNATIONALUNDER-16FOOTBALLTEAM', 'A.C.MILAN|MANAGER|SINISAMIHAJLOVIC'}"
81278,"{'ALESSIOROMAGNOLI|CLUB|ITALYNATIONALUNDER-16FOOTBALLTEAM', 'ITALYNATIONALUNDER-16FOOTBALLTEAM|COACH|DANIELEZORATTO', 'ALESSIOROMAGNOLI|CLUB|A.S.ROMA'}"
81280,"{'ALESSIOROMAGNOLI|CLUB|ITALYNATIONALUNDER-16FOOTBALLTEAM', 'ITALYNATIONALUNDER-16FOOTBALLTEAM|COACH|DANIELEZORATTO', 'ALESSIOROMAGNOLI|CLUB|A.S.ROMA'}"
81282,"{'ALESSIOROMAGNOLI|CLUB|ITALYNATIONALUNDER-16FOOTBALLTEAM', 'ITALYNATIONALUNDER-16FOOTBALLTEAM|COACH|DANIELEZORATTO', 'ALESSIOROMAGNOLI|CLUB|A.S.ROMA'}"
81284,"{'ALESSIOROMAGNOLI|CLUB|U.C.SAMPDORIA', 'ALESSIOROMAGNOLI|BIRTHPLACE|ITALY', 'ALESSIOROMAGNOLI|CLUB|ITALYNATIONALUNDER-17FOOTBALLTEAM'}"
81286,"{'ALESSIOROMAGNOLI|CLUB|U.C.SAMPDORIA', 'ALESSIOROMAGNOLI|BIRTHPLACE|ITALY', 'ALESSIOROMAGNOLI|CLUB|ITALYNATIONALUNDER-17FOOTBALLTEAM'}"
81288,"{'ALESSIOROMAGNOLI|CLUB|U.C.SAMPDORIA', 'ALESSIOROMAGNOLI|BIRTHPLACE|ITALY', 'ALESSIOROMAGNOLI|CLUB|ITALYNATIONALUNDER-17FOOTBALLTEAM'}"
81290,"{'ALEXPLANTE|BIRTHPLACE|BRANDON,MANITOBA', 'ALEXPLANTE|CLUB|ANYANGHALLA', 'ALEXPLANTE|HEIGHT|1.9304'}"
81292,"{'ALEXPLANTE|BIRTHPLACE|BRANDON,MANITOBA', 'ALEXPLANTE|CLUB|ANYANGHALLA', 'ALEXPLANTE|HEIGHT|1.9304'}"
81294,"{'ALEXPLANTE|CLUB|ANYANGHALLA', 'ALEXPLANTE|BIRTHPLACE|CANADA', 'ALEXPLANTE|HEIGHT|1.9304'}"
81296,"{'ALEXPLANTE|CLUB|ANYANGHALLA', 'ALEXPLANTE|BIRTHPLACE|CANADA', 'ALEXPLANTE|HEIGHT|1.9304'}"
81298,"{'ALEXPLANTE|CLUB|ANYANGHALLA', 'ALEXPLANTE|BIRTHPLACE|CANADA', 'ALEXPLANTE|HEIGHT|1.9304'}"
81300,"{'ALEXTYUS|LEAGUE|EUROLEAGUE', 'MACCABIASHDODB.C.|COACH|ZVISHERF', 'ALEXTYUS|CLUB|MACCABIASHDODB.C.'}"
81302,"{'ALEXTYUS|LEAGUE|EUROLEAGUE', 'MACCABIASHDODB.C.|COACH|ZVISHERF', 'ALEXTYUS|CLUB|MACCABIASHDODB.C.'}"
81304,"{'ALEXTYUS|LEAGUE|EUROLEAGUE', 'MACCABIASHDODB.C.|COACH|ZVISHERF', 'ALEXTYUS|CLUB|MACCABIASHDODB.C.'}"
81306,"{'ALEKSANDRPRUDNIKOV|CLUB|FCTOMTOMSK', 'FCSPARTAKMOSCOW|GROUND|OTKRYTIYEARENA', 'ALEKSANDRPRUDNIKOV|CLUB|FCSPARTAKMOSCOW'}"
81308,"{'ALEKSANDRPRUDNIKOV|CLUB|FCTOMTOMSK', 'FCSPARTAKMOSCOW|GROUND|OTKRYTIYEARENA', 'ALEKSANDRPRUDNIKOV|CLUB|FCSPARTAKMOSCOW'}"
81310,"{'ALEKSANDRPRUDNIKOV|YOUTHCLUB|FCSPARTAKMOSCOW', 'ALEKSANDRPRUDNIKOV|CLUB|FCANZHIMAKHACHKALA', 'FCSPARTAKMOSCOW|GROUND|OTKRYTIYEARENA'}"
81312,"{'ALEKSANDRPRUDNIKOV|YOUTHCLUB|FCSPARTAKMOSCOW', 'ALEKSANDRPRUDNIKOV|CLUB|FCANZHIMAKHACHKALA', 'FCSPARTAKMOSCOW|GROUND|OTKRYTIYEARENA'}"
81314,"{'ALEKSANDRPRUDNIKOV|YOUTHCLUB|FCSPARTAKMOSCOW', 'ALEKSANDRPRUDNIKOV|CLUB|FCANZHIMAKHACHKALA', 'FCSPARTAKMOSCOW|GROUND|OTKRYTIYEARENA'}"
81316,"{'ABELHERNANDEZ|CLUB|HULLCITYA.F.C.', 'ABELHERNANDEZ|CLUB|URUGUAYOLYMPICFOOTBALLTEAM', 'HULLCITYA.F.C.|MANAGER|STEVEBRUCE'}"
81318,"{'ABELHERNANDEZ|CLUB|HULLCITYA.F.C.', 'ABELHERNANDEZ|CLUB|URUGUAYOLYMPICFOOTBALLTEAM', 'HULLCITYA.F.C.|MANAGER|STEVEBRUCE'}"
81320,"{'ABELHERNANDEZ|CLUB|HULLCITYA.F.C.', 'ABELHERNANDEZ|CLUB|URUGUAYOLYMPICFOOTBALLTEAM', 'HULLCITYA.F.C.|MANAGER|STEVEBRUCE'}"
81322,"{'ALEKSANDRCHUMAKOV|BIRTHPLACE|MOSCOW', 'ALEKSANDRCHUMAKOV|DEATHPLACE|RUSSIA', 'MOSCOW|LEADERNAME|SERGEYSOBYANIN'}"
81324,"{'ALEKSANDRCHUMAKOV|BIRTHPLACE|MOSCOW', 'ALEKSANDRCHUMAKOV|DEATHPLACE|RUSSIA', 'MOSCOW|LEADERNAME|SERGEYSOBYANIN'}"
81326,"{'ALEKSANDRCHUMAKOV|BIRTHPLACE|MOSCOW', 'ALEKSANDRCHUMAKOV|DEATHPLACE|RUSSIA', 'MOSCOW|LEADERNAME|SERGEYSOBYANIN'}"
81328,"{'ABNER(FOOTBALLER)|CLUB|REALMADRIDCASTILLA', 'REALMADRIDCASTILLA|MANAGER|LUISMIGUELRAMIS', 'ABNER(FOOTBALLER)|CLUB|BRAZILNATIONALUNDER-20FOOTBALLTEAM'}"
81330,"{'ABNER(FOOTBALLER)|CLUB|REALMADRIDCASTILLA', 'REALMADRIDCASTILLA|MANAGER|LUISMIGUELRAMIS', 'ABNER(FOOTBALLER)|CLUB|BRAZILNATIONALUNDER-20FOOTBALLTEAM'}"
81332,"{'ABNER(FOOTBALLER)|CLUB|REALMADRIDCASTILLA', 'REALMADRIDCASTILLA|MANAGER|LUISMIGUELRAMIS', 'ABNER(FOOTBALLER)|CLUB|BRAZILNATIONALUNDER-20FOOTBALLTEAM'}"
81334,"{'ABNER(FOOTBALLER)|CLUB|REALMADRIDCASTILLA', 'ABNER(FOOTBALLER)|CLUB|C.D.FAS', 'REALMADRIDCASTILLA|MANAGER|LUISMIGUELRAMIS'}"
81336,"{'ABNER(FOOTBALLER)|CLUB|REALMADRIDCASTILLA', 'ABNER(FOOTBALLER)|CLUB|C.D.FAS', 'REALMADRIDCASTILLA|MANAGER|LUISMIGUELRAMIS'}"
81338,"{'ABNER(FOOTBALLER)|CLUB|REALMADRIDCASTILLA', 'ABNER(FOOTBALLER)|CLUB|C.D.FAS', 'REALMADRIDCASTILLA|MANAGER|LUISMIGUELRAMIS'}"
81340,"{'ST.LOUIS|ISPARTOF|GREATERST.LOUIS', 'ALEXTYUS|BIRTHPLACE|ST.LOUIS', 'ST.LOUIS|LEADERNAME|FRANCISG.SLAY'}"
81342,"{'ST.LOUIS|ISPARTOF|GREATERST.LOUIS', 'ALEXTYUS|BIRTHPLACE|ST.LOUIS', 'ST.LOUIS|LEADERNAME|FRANCISG.SLAY'}"
81344,"{'ST.LOUIS|ISPARTOF|GREATERST.LOUIS', 'ALEXTYUS|BIRTHPLACE|ST.LOUIS', 'ST.LOUIS|LEADERNAME|FRANCISG.SLAY'}"
81346,"{'TENNESSEETITANS|CITY|NASHVILLE,TENNESSEE', 'AKEEMAYERS|FORMERTEAM|NEWENGLANDPATRIOTS', 'AKEEMAYERS|DEBUTTEAM|TENNESSEETITANS'}"
81348,"{'TENNESSEETITANS|CITY|NASHVILLE,TENNESSEE', 'AKEEMAYERS|FORMERTEAM|NEWENGLANDPATRIOTS', 'AKEEMAYERS|DEBUTTEAM|TENNESSEETITANS'}"
81350,"{'TENNESSEETITANS|CITY|NASHVILLE,TENNESSEE', 'AKEEMAYERS|FORMERTEAM|NEWENGLANDPATRIOTS', 'AKEEMAYERS|DEBUTTEAM|TENNESSEETITANS'}"
81352,"{'103COLMOREROW|ARCHITECT|JOHNMADIN', '103COLMOREROW|LOCATION|COLMOREROW', 'JOHNMADIN|BIRTHPLACE|BIRMINGHAM'}"
81354,"{'103COLMOREROW|ARCHITECT|JOHNMADIN', '103COLMOREROW|LOCATION|COLMOREROW', 'JOHNMADIN|BIRTHPLACE|BIRMINGHAM'}"
81356,"{'103COLMOREROW|ARCHITECT|JOHNMADIN', '103COLMOREROW|LOCATION|COLMOREROW', 'JOHNMADIN|BIRTHPLACE|BIRMINGHAM'}"
81358,"{'CLEVELAND|ISPARTOF|CUYAHOGACOUNTY,OHIO', 'CLEVELAND|LEADERNAME|FRANKG.JACKSON', '200PUBLICSQUARE|LOCATION|CLEVELAND'}"
