,sd
40002,"{'BIGHERO6(FILM)|STARRING|ALANTUDYK', 'BAYMAX|FIRSTAPPEARANCEINFILM|BIGHERO6(FILM)'}"
40003,"{'BAYMAX|FIRSTAPPEARANCEINFILM|BIGHERO6(FILM)', 'BIGHERO6(FILM)|STARRING|SCOTTADSIT'}"
40004,"{'BAYMAX|FIRSTAPPEARANCEINFILM|BIGHERO6(FILM)', 'BIGHERO6(FILM)|STARRING|SCOTTADSIT'}"
40005,"{'BAYMAX|FIRSTAPPEARANCEINFILM|BIGHERO6(FILM)', 'BIGHERO6(FILM)|STARRING|SCOTTADSIT'}"
40006,"{'BAYMAX|CREATOR|STEVENT.SEAGLE', 'BAYMAX|SERIES|BIGHERO6(FILM)'}"
40007,"{'BAYMAX|CREATOR|STEVENT.SEAGLE', 'BAYMAX|SERIES|BIGHERO6(FILM)'}"
40008,"{'BAYMAX|CREATOR|STEVENT.SEAGLE', 'BAYMAX|SERIES|BIGHERO6(FILM)'}"
40009,"{'BENURICH|CREATOR|ROGERMCKENZIE(COMICBOOKWRITER)', 'BENURICH|FULLNAME|BENJAMINURICH'}"
40010,"{'BENURICH|CREATOR|ROGERMCKENZIE(COMICBOOKWRITER)', 'BENURICH|FULLNAME|BENJAMINURICH'}"
40011,"{'BENURICH|CREATOR|ROGERMCKENZIE(COMICBOOKWRITER)', 'BENURICH|FULLNAME|BENJAMINURICH'}"
40012,"{'BIBBOBIBBOWSKI|CREATOR|MARVWOLFMAN', 'BIBBOBIBBOWSKI|CREATOR|JERRYORDWAY'}"
40013,"{'BIBBOBIBBOWSKI|CREATOR|MARVWOLFMAN', 'BIBBOBIBBOWSKI|CREATOR|JERRYORDWAY'}"
40014,"{'BIBBOBIBBOWSKI|CREATOR|MARVWOLFMAN', 'BIBBOBIBBOWSKI|CREATOR|JERRYORDWAY'}"
40015,"{'BIBBOBIBBOWSKI|CREATOR|MARVWOLFMAN', 'BIBBOBIBBOWSKI|FULLNAME|BOBIBBOWSKI'}"
40016,"{'BIBBOBIBBOWSKI|CREATOR|MARVWOLFMAN', 'BIBBOBIBBOWSKI|FULLNAME|BOBIBBOWSKI'}"
40017,"{'AMATRICIANASAUCE|INGREDIENT|TOMATO', 'AMATRICIANASAUCE|COUNTRY|ITALY'}"
40018,"{'AMATRICIANASAUCE|INGREDIENT|TOMATO', 'AMATRICIANASAUCE|COUNTRY|ITALY'}"
40019,"{'AREM-AREM|COUNTRY|INDONESIA', 'INDONESIA|LEADERNAME|JUSUFKALLA'}"
40020,"{'AREM-AREM|COUNTRY|INDONESIA', 'INDONESIA|LEADERNAME|JUSUFKALLA'}"
40021,"{'AREM-AREM|COUNTRY|INDONESIA', 'INDONESIA|LEADERNAME|JUSUFKALLA'}"
40022,"{'ARRABBIATASAUCE|COUNTRY|ITALY', 'ITALY|LANGUAGE|ITALIANLANGUAGE'}"
40023,"{'ARRABBIATASAUCE|COUNTRY|ITALY', 'ITALY|LANGUAGE|ITALIANLANGUAGE'}"
40024,"{'ARRABBIATASAUCE|COUNTRY|ITALY', 'ITALY|LANGUAGE|ITALIANLANGUAGE'}"
40025,"{'ARRABBIATASAUCE|COUNTRY|ITALY', 'ITALY|LEADERNAME|SERGIOMATTARELLA'}"
40026,"{'ARRABBIATASAUCE|COUNTRY|ITALY', 'ITALY|LEADERNAME|SERGIOMATTARELLA'}"
40027,"{'ARRABBIATASAUCE|COUNTRY|ITALY', 'ITALY|LEADERNAME|SERGIOMATTARELLA'}"
40028,"{'ARRABBIATASAUCE|COUNTRY|ITALY', 'ARRABBIATASAUCE|INGREDIENT|CHILIPEPPER'}"
40029,"{'ARRABBIATASAUCE|COUNTRY|ITALY', 'ARRABBIATASAUCE|INGREDIENT|CHILIPEPPER'}"
40030,"{'ARRABBIATASAUCE|COUNTRY|ITALY', 'ARRABBIATASAUCE|INGREDIENT|CHILIPEPPER'}"
40031,"{'ARROSNEGRE|COUNTRY|SPAIN', 'ARROSNEGRE|REGION|VALENCIANCOMMUNITY'}"
40032,"{'ARROSNEGRE|COUNTRY|SPAIN', 'ARROSNEGRE|REGION|VALENCIANCOMMUNITY'}"
40033,"{'ARROSNEGRE|COUNTRY|SPAIN', 'ARROSNEGRE|REGION|VALENCIANCOMMUNITY'}"
40034,"{'ASAMPEDAS|MAININGREDIENTS|FISHCOOKEDINSOURANDHOTSAUCE', 'ASAMPEDAS|COUNTRY|INDONESIA'}"
40035,"{'ASAMPEDAS|MAININGREDIENTS|FISHCOOKEDINSOURANDHOTSAUCE', 'ASAMPEDAS|COUNTRY|INDONESIA'}"
40036,"{'ASAMPEDAS|MAININGREDIENTS|FISHCOOKEDINSOURANDHOTSAUCE', 'ASAMPEDAS|COUNTRY|INDONESIA'}"
40037,"{'AYAMPENYET|REGION|MALAYSIA', 'AYAMPENYET|COUNTRY|INDONESIA'}"
40038,"{'AYAMPENYET|REGION|MALAYSIA', 'AYAMPENYET|COUNTRY|INDONESIA'}"
40039,"{'AYAMPENYET|REGION|MALAYSIA', 'AYAMPENYET|COUNTRY|INDONESIA'}"
40040,"{'BLT|DISHVARIATION|CLUBSANDWICH', 'BACONSANDWICH|DISHVARIATION|BLT'}"
40041,"{'BLT|DISHVARIATION|CLUBSANDWICH', 'BACONSANDWICH|DISHVARIATION|BLT'}"
40042,"{'BLT|DISHVARIATION|CLUBSANDWICH', 'BACONSANDWICH|DISHVARIATION|BLT'}"
40043,"{'BACONEXPLOSION|INGREDIENT|SAUSAGE', 'BACONEXPLOSION|MAININGREDIENTS|BACON'}"
40044,"{'BACONEXPLOSION|INGREDIENT|SAUSAGE', 'BACONEXPLOSION|MAININGREDIENTS|BACON'}"
40045,"{'BACONSANDWICH|ALTERNATIVENAME|BACONBUTTY,BACONSARNIE,RASHERSANDWICH,BACONSANGER,PIECENBACON,BACONCOB,BACONBARM,BACONMUFFIN', 'BACONSANDWICH|INGREDIENT|BACON'}"
40046,"{'BACONSANDWICH|ALTERNATIVENAME|BACONBUTTY,BACONSARNIE,RASHERSANDWICH,BACONSANGER,PIECENBACON,BACONCOB,BACONBARM,BACONMUFFIN', 'BACONSANDWICH|INGREDIENT|BACON'}"
40047,"{'BACONSANDWICH|INGREDIENT|BREAD', 'BACONSANDWICH|DISHVARIATION|BLT'}"
40048,"{'BACONSANDWICH|INGREDIENT|BREAD', 'BACONSANDWICH|DISHVARIATION|BLT'}"
40049,"{'BACONSANDWICH|INGREDIENT|BREAD', 'BACONSANDWICH|DISHVARIATION|BLT'}"
40050,"{'BAKEDALASKA|INGREDIENT|SPONGECAKE', 'BAKEDALASKA|COUNTRY|FRANCE'}"
40051,"{'BAKEDALASKA|INGREDIENT|SPONGECAKE', 'BAKEDALASKA|COUNTRY|FRANCE'}"
40052,"{'BAKEDALASKA|INGREDIENT|SPONGECAKE', 'BAKEDALASKA|COUNTRY|FRANCE'}"
40053,"{'FRANCE|LEADERNAME|MANUELVALLS', 'BAKEDALASKA|COUNTRY|FRANCE'}"
40054,"{'FRANCE|LEADERNAME|MANUELVALLS', 'BAKEDALASKA|COUNTRY|FRANCE'}"
40055,"{'FRANCE|LEADERNAME|MANUELVALLS', 'BAKEDALASKA|COUNTRY|FRANCE'}"
40056,"{'BAKEDALASKA|INGREDIENT|MERINGUE', 'BAKEDALASKA|COUNTRY|UNITEDSTATES'}"
40057,"{'BAKEDALASKA|INGREDIENT|MERINGUE', 'BAKEDALASKA|COUNTRY|UNITEDSTATES'}"
40058,"{'BAKEDALASKA|INGREDIENT|MERINGUE', 'BAKEDALASKA|COUNTRY|UNITEDSTATES'}"
40059,"{'BAKEWELLTART|INGREDIENT|FRUITPRESERVES', 'BAKEWELLPUDDING|DISHVARIATION|BAKEWELLTART'}"
40060,"{'BAKEWELLTART|INGREDIENT|FRUITPRESERVES', 'BAKEWELLPUDDING|DISHVARIATION|BAKEWELLTART'}"
40061,"{'BAKEWELLTART|INGREDIENT|FRUITPRESERVES', 'BAKEWELLPUDDING|DISHVARIATION|BAKEWELLTART'}"
40062,"{'BAKSO|INGREDIENT|VERMICELLI', 'BAKSO|COUNTRY|INDONESIA'}"
40063,"{'BAKSO|INGREDIENT|VERMICELLI', 'BAKSO|COUNTRY|INDONESIA'}"
40064,"{'BAKSO|INGREDIENT|VERMICELLI', 'BAKSO|COUNTRY|INDONESIA'}"
40065,"{'BAKSO|INGREDIENT|CELERY', 'CELERY|FAMILY|APIACEAE'}"
40066,"{'BAKSO|INGREDIENT|CELERY', 'CELERY|FAMILY|APIACEAE'}"
40067,"{'BAKSO|INGREDIENT|CELERY', 'CELERY|FAMILY|APIACEAE'}"
40068,"{'BANDEJAPAISA|COUNTRY|COLOMBIANCUISINE', 'BANDEJAPAISA|INGREDIENT|CHICHARRON'}"
40069,"{'BANDEJAPAISA|COUNTRY|COLOMBIANCUISINE', 'BANDEJAPAISA|INGREDIENT|CHICHARRON'}"
40070,"{'BANDEJAPAISA|COUNTRY|COLOMBIANCUISINE', 'BANDEJAPAISA|INGREDIENT|CHICHARRON'}"
40071,"{'FRANCE|LEADERNAME|CLAUDEBARTOLONE', 'BARNYCAKES|COUNTRY|FRANCE'}"
40072,"{'FRANCE|LEADERNAME|CLAUDEBARTOLONE', 'BARNYCAKES|COUNTRY|FRANCE'}"
40073,"{'FRANCE|LEADERNAME|CLAUDEBARTOLONE', 'BARNYCAKES|COUNTRY|FRANCE'}"
40074,"{'BATAGOR|COUNTRY|INDONESIA', 'BATAGOR|INGREDIENT|PEANUTSAUCE'}"
40075,"{'BATAGOR|COUNTRY|INDONESIA', 'BATAGOR|INGREDIENT|PEANUTSAUCE'}"
40076,"{'BATAGOR|COUNTRY|INDONESIA', 'BATAGOR|INGREDIENT|PEANUTSAUCE'}"
40077,"{'BATAGOR|INGREDIENT|PEANUTSAUCE', 'BATAGOR|DISHVARIATION|SIOMAY'}"
40078,"{'BATAGOR|INGREDIENT|PEANUTSAUCE', 'BATAGOR|DISHVARIATION|SIOMAY'}"
40079,"{'BATAGOR|INGREDIENT|PEANUTSAUCE', 'BATAGOR|DISHVARIATION|SIOMAY'}"
40080,"{'BEEFKWAYTEOW|INGREDIENT|PALMSUGAR', 'BEEFKWAYTEOW|COUNTRY|SINGAPORE'}"
40081,"{'BEEFKWAYTEOW|INGREDIENT|PALMSUGAR', 'BEEFKWAYTEOW|COUNTRY|SINGAPORE'}"
40082,"{'BEEFKWAYTEOW|INGREDIENT|PALMSUGAR', 'BEEFKWAYTEOW|COUNTRY|SINGAPORE'}"
40083,"{'SINGAPORE|LEADERNAME|HALIMAHYACOB', 'BEEFKWAYTEOW|COUNTRY|SINGAPORE'}"
40084,"{'SINGAPORE|LEADERNAME|HALIMAHYACOB', 'BEEFKWAYTEOW|COUNTRY|SINGAPORE'}"
40085,"{'SINGAPORE|LEADERNAME|HALIMAHYACOB', 'BEEFKWAYTEOW|COUNTRY|SINGAPORE'}"
40086,"{'BEEFKWAYTEOW|MAININGREDIENTS|KWAYTEOW,BEEFTENDERLOIN,GULAMELAKA,SLICED,DRIEDBLACKBEANS,GARLIC,DARKSOYSAUCE,LENGKUAS,OYSTERSAUCE,SOYASAUCE,CHILLIANDSESAMEOIL', 'BEEFKWAYTEOW|COUNTRY|SINGAPOREANDINDONESIA'}"
40087,"{'BEEFKWAYTEOW|MAININGREDIENTS|KWAYTEOW,BEEFTENDERLOIN,GULAMELAKA,SLICED,DRIEDBLACKBEANS,GARLIC,DARKSOYSAUCE,LENGKUAS,OYSTERSAUCE,SOYASAUCE,CHILLIANDSESAMEOIL', 'BEEFKWAYTEOW|COUNTRY|SINGAPOREANDINDONESIA'}"
40088,"{'BEEFKWAYTEOW|MAININGREDIENTS|KWAYTEOW,BEEFTENDERLOIN,GULAMELAKA,SLICED,DRIEDBLACKBEANS,GARLIC,DARKSOYSAUCE,LENGKUAS,OYSTERSAUCE,SOYASAUCE,CHILLIANDSESAMEOIL', 'BEEFKWAYTEOW|COUNTRY|SINGAPOREANDINDONESIA'}"
40089,"{'BHAJJI|COUNTRY|INDIA', 'INDIA|DEMONYM|INDIANPEOPLE'}"
40090,"{'BHAJJI|COUNTRY|INDIA', 'INDIA|DEMONYM|INDIANPEOPLE'}"
40091,"{'BHAJJI|COUNTRY|INDIA', 'INDIA|DEMONYM|INDIANPEOPLE'}"
40092,"{'BHAJJI|COUNTRY|INDIA', 'INDIA|LEADERNAME|T.S.THAKUR'}"
40093,"{'BHAJJI|COUNTRY|INDIA', 'INDIA|LEADERNAME|T.S.THAKUR'}"
40094,"{'BHAJJI|COUNTRY|INDIA', 'INDIA|LEADERNAME|T.S.THAKUR'}"
40095,"{'PHILIPPINES|ETHNICGROUP|IGOROTPEOPLE', 'BINIGNIT|COUNTRY|PHILIPPINES'}"
40096,"{'PHILIPPINES|ETHNICGROUP|IGOROTPEOPLE', 'BINIGNIT|COUNTRY|PHILIPPINES'}"
40097,"{'PHILIPPINES|ETHNICGROUP|IGOROTPEOPLE', 'BINIGNIT|COUNTRY|PHILIPPINES'}"
40098,"{'BINIGNIT|MAININGREDIENTS|BANANA', 'BINIGNIT|COUNTRY|PHILIPPINES'}"
40099,"{'BINIGNIT|MAININGREDIENTS|BANANA', 'BINIGNIT|COUNTRY|PHILIPPINES'}"
40100,"{'BINIGNIT|MAININGREDIENTS|BANANA', 'BINIGNIT|COUNTRY|PHILIPPINES'}"
40101,"{'BINIGNIT|MAININGREDIENTS|SWEETPOTATO', 'BINIGNIT|INGREDIENT|BANANA'}"
40102,"{'BINIGNIT|MAININGREDIENTS|SWEETPOTATO', 'BINIGNIT|INGREDIENT|BANANA'}"
40103,"{'BINIGNIT|MAININGREDIENTS|SWEETPOTATO', 'BINIGNIT|INGREDIENT|BANANA'}"
40104,"{'MEXICO|LEADERNAME|ENRIQUEPENANIETO', 'BIONICO|COUNTRY|MEXICO'}"
40105,"{'MEXICO|LEADERNAME|ENRIQUEPENANIETO', 'BIONICO|COUNTRY|MEXICO'}"
40106,"{'MEXICO|LEADERNAME|ENRIQUEPENANIETO', 'BIONICO|COUNTRY|MEXICO'}"
40107,"{'BIONICO|REGION|GUADALAJARA', 'BIONICO|INGREDIENT|GRANOLA'}"
40108,"{'BIONICO|REGION|GUADALAJARA', 'BIONICO|INGREDIENT|GRANOLA'}"
40109,"{'BIONICO|REGION|GUADALAJARA', 'BIONICO|INGREDIENT|GRANOLA'}"
40110,"{'BIONICO|COURSE|DESSERT', 'DESSERT|DISHVARIATION|CAKE'}"
40111,"{'BIONICO|COURSE|DESSERT', 'DESSERT|DISHVARIATION|CAKE'}"
40112,"{'BIONICO|COURSE|DESSERT', 'DESSERT|DISHVARIATION|CAKE'}"
40113,"{'INDONESIA|LEADERNAME|JOKOWIDODO', 'BAKSO|COUNTRY|INDONESIA'}"
40114,"{'INDONESIA|LEADERNAME|JOKOWIDODO', 'BAKSO|COUNTRY|INDONESIA'}"
40115,"{'BATAGOR|DISHVARIATION|SHUMAI', 'SHUMAI|INGREDIENT|SHIITAKE'}"
40116,"{'BATAGOR|DISHVARIATION|SHUMAI', 'SHUMAI|INGREDIENT|SHIITAKE'}"
40117,"{'BATAGOR|DISHVARIATION|SHUMAI', 'SHUMAI|INGREDIENT|SHIITAKE'}"
40118,"{'A-ROSALUNA|SHIPORDERED|2004-01-22', 'A-ROSALUNA|LENGTH|125800.0(MILLIMETRES)'}"
40119,"{'A-ROSALUNA|SHIPORDERED|2004-01-22', 'A-ROSALUNA|LENGTH|125800.0(MILLIMETRES)'}"
40120,"{'A-ROSALUNA|SHIPORDERED|2004-01-22', 'A-ROSALUNA|LENGTH|125800.0(MILLIMETRES)'}"
40121,"{'AIDACRUISES|LOCATION|GERMANY', 'AIDASTELLA|OPERATOR|AIDACRUISES'}"
40122,"{'AIDACRUISES|LOCATION|GERMANY', 'AIDASTELLA|OPERATOR|AIDACRUISES'}"
40123,"{'AIDACRUISES|LOCATION|GERMANY', 'AIDASTELLA|OPERATOR|AIDACRUISES'}"
40124,"{'AIDALUNA|LENGTH|252000.0(MILLIMETRES)', 'AIDALUNA|TOPSPEED|40.744'}"
40125,"{'AIDALUNA|LENGTH|252000.0(MILLIMETRES)', 'AIDALUNA|TOPSPEED|40.744'}"
40126,"{'AIDALUNA|LENGTH|252000.0(MILLIMETRES)', 'AIDALUNA|TOPSPEED|40.744'}"
40127,"{'ALCORS-3|BUILDER|MONTREALLOCOMOTIVEWORKS', 'ALCORS-3|POWERTYPE|DIESEL-ELECTRICTRANSMISSION'}"
40128,"{'ALCORS-3|BUILDER|MONTREALLOCOMOTIVEWORKS', 'ALCORS-3|POWERTYPE|DIESEL-ELECTRICTRANSMISSION'}"
40129,"{'ALCORS-3|BUILDER|MONTREALLOCOMOTIVEWORKS', 'ALCORS-3|POWERTYPE|DIESEL-ELECTRICTRANSMISSION'}"
40130,"{'ALVX-1|ROCKETSTAGES|2', 'ALVX-1|DIAMETER|1.524(METRES)'}"
40131,"{'ALVX-1|ROCKETSTAGES|2', 'ALVX-1|DIAMETER|1.524(METRES)'}"
40132,"{'AMCMATADOR|ASSEMBLY|KENOSHA,WISCONSIN', 'AMCMATADOR|MODELYEARS|1974'}"
40133,"{'AMCMATADOR|ASSEMBLY|KENOSHA,WISCONSIN', 'AMCMATADOR|MODELYEARS|1974'}"
40134,"{'AMCMATADOR|ASSEMBLY|KENOSHA,WISCONSIN', 'AMCMATADOR|MODELYEARS|1974'}"
40135,"{'ALFAROMEO164|ASSEMBLY|MILAN', 'ALFAROMEO164|RELATEDMEANOFTRANSPORTATION|SAAB9000'}"
40136,"{'ALFAROMEO164|ASSEMBLY|MILAN', 'ALFAROMEO164|RELATEDMEANOFTRANSPORTATION|SAAB9000'}"
40137,"{'ALFAROMEO164|ASSEMBLY|MILAN', 'ALFAROMEO164|RELATEDMEANOFTRANSPORTATION|SAAB9000'}"
40138,"{'ALFAROMEO164|RELATEDMEANOFTRANSPORTATION|FIATCROMA', 'ALFAROMEO164|ASSEMBLY|ITALY'}"
40139,"{'ALFAROMEO164|RELATEDMEANOFTRANSPORTATION|FIATCROMA', 'ALFAROMEO164|ASSEMBLY|ITALY'}"
40140,"{'ALFAROMEO164|RELATEDMEANOFTRANSPORTATION|FIATCROMA', 'ALFAROMEO164|ASSEMBLY|ITALY'}"
40141,"{'ALFAROMEO164|RELATEDMEANOFTRANSPORTATION|LANCIATHEMA', 'ALFAROMEO164|ASSEMBLY|ITALY'}"
40142,"{'ALFAROMEO164|RELATEDMEANOFTRANSPORTATION|LANCIATHEMA', 'ALFAROMEO164|ASSEMBLY|ITALY'}"
40143,"{'ALFAROMEO164|RELATEDMEANOFTRANSPORTATION|LANCIATHEMA', 'ALFAROMEO164|ASSEMBLY|ITALY'}"
40144,"{'ALVISSPEED25|MANUFACTURER|ALVISCARANDENGINEERINGCOMPANY', 'ALVISCARANDENGINEERINGCOMPANY|LOCATIONCITY|COVENTRY'}"
40145,"{'ALVISSPEED25|MANUFACTURER|ALVISCARANDENGINEERINGCOMPANY', 'ALVISCARANDENGINEERINGCOMPANY|LOCATIONCITY|COVENTRY'}"
40146,"{'ALVISSPEED25|MANUFACTURER|ALVISCARANDENGINEERINGCOMPANY', 'ALVISCARANDENGINEERINGCOMPANY|LOCATIONCITY|COVENTRY'}"
40147,"{'ALVISSPEED25|ENGINE|STRAIGHT-SIXENGINE', 'ALVISSPEED25|TRANSMISSION|SINGLEPLATECLUTCH,SEPARATE4-SPEEDGEARBOXALL-SILENTANDALL-SYNCROMESH,CENTRECHANGELEVER,OPENTUBULARPROPELLORSHAFTWITHMETALJOINTS,SPIRALBEVELFULLYFLOATINGBACKAXLE'}"
40148,"{'ALVISSPEED25|ENGINE|STRAIGHT-SIXENGINE', 'ALVISSPEED25|TRANSMISSION|SINGLEPLATECLUTCH,SEPARATE4-SPEEDGEARBOXALL-SILENTANDALL-SYNCROMESH,CENTRECHANGELEVER,OPENTUBULARPROPELLORSHAFTWITHMETALJOINTS,SPIRALBEVELFULLYFLOATINGBACKAXLE'}"
40149,"{'ALVISSPEED25|ENGINE|STRAIGHT-SIXENGINE', 'ALVISSPEED25|TRANSMISSION|SINGLEPLATECLUTCH,SEPARATE4-SPEEDGEARBOXALL-SILENTANDALL-SYNCROMESH,CENTRECHANGELEVER,OPENTUBULARPROPELLORSHAFTWITHMETALJOINTS,SPIRALBEVELFULLYFLOATINGBACKAXLE'}"
40150,"{'AMERICANMOTORS|SUCCESSOR|EAGLE(AUTOMOBILE)', 'AMCMATADOR|MANUFACTURER|AMERICANMOTORS'}"
40151,"{'AMERICANMOTORS|SUCCESSOR|EAGLE(AUTOMOBILE)', 'AMCMATADOR|MANUFACTURER|AMERICANMOTORS'}"
40152,"{'AMERICANMOTORS|SUCCESSOR|EAGLE(AUTOMOBILE)', 'AMCMATADOR|MANUFACTURER|AMERICANMOTORS'}"
40153,"{'ARAVEINTICINCODEMAYO(V-2)|COUNTRY|ARGENTINA', 'ARGENTINA|LEADERNAME|GABRIELAMICHETTI'}"
40154,"{'ARAVEINTICINCODEMAYO(V-2)|COUNTRY|ARGENTINA', 'ARGENTINA|LEADERNAME|GABRIELAMICHETTI'}"
40155,"{'ARAVEINTICINCODEMAYO(V-2)|COUNTRY|ARGENTINA', 'ARGENTINA|LEADERNAME|GABRIELAMICHETTI'}"
40156,"{'ARIANE5|LAUNCHSITE|ELA-3', 'ARIANE5|MANUFACTURER|AIRBUSDEFENCEANDSPACE'}"
40157,"{'ARIANE5|LAUNCHSITE|ELA-3', 'ARIANE5|MANUFACTURER|AIRBUSDEFENCEANDSPACE'}"
40158,"{'ARIANE5|LAUNCHSITE|ELA-3', 'ARIANE5|MANUFACTURER|AIRBUSDEFENCEANDSPACE'}"
40159,"{'ASTONMARTINV8|RELATEDMEANOFTRANSPORTATION|ASTONMARTINRHAM/1', 'ASTONMARTINV8|ASSEMBLY|UNITEDKINGDOM'}"
40160,"{'ASTONMARTINV8|RELATEDMEANOFTRANSPORTATION|ASTONMARTINRHAM/1', 'ASTONMARTINV8|ASSEMBLY|UNITEDKINGDOM'}"
40161,"{'ASTONMARTINV8|RELATEDMEANOFTRANSPORTATION|ASTONMARTINRHAM/1', 'ASTONMARTINV8|ASSEMBLY|UNITEDKINGDOM'}"
40162,"{'ASTONMARTINV8|MANUFACTURER|ASTONMARTIN', 'ASTONMARTINV8|SUCCESSOR|ASTONMARTINVIRAGE'}"
40163,"{'ASTONMARTINV8|MANUFACTURER|ASTONMARTIN', 'ASTONMARTINV8|SUCCESSOR|ASTONMARTINVIRAGE'}"
40164,"{'ASTONMARTINV8|MANUFACTURER|ASTONMARTIN', 'ASTONMARTINV8|SUCCESSOR|ASTONMARTINVIRAGE'}"
40165,"{'ASTONMARTINV8|SUCCESSOR|ASTONMARTINVIRAGE', 'ASTONMARTINV8|RELATEDMEANOFTRANSPORTATION|ASTONMARTINDBS'}"
40166,"{'ASTONMARTINV8|SUCCESSOR|ASTONMARTINVIRAGE', 'ASTONMARTINV8|RELATEDMEANOFTRANSPORTATION|ASTONMARTINDBS'}"
40167,"{'ASTONMARTINV8|SUCCESSOR|ASTONMARTINVIRAGE', 'ASTONMARTINV8|RELATEDMEANOFTRANSPORTATION|ASTONMARTINDBS'}"
40168,"{'ASTONMARTINV8|SUCCESSOR|ASTONMARTINVIRAGE', 'ASTONMARTINVIRAGE|MANUFACTURER|ASTONMARTIN'}"
40169,"{'ASTONMARTINV8|SUCCESSOR|ASTONMARTINVIRAGE', 'ASTONMARTINVIRAGE|MANUFACTURER|ASTONMARTIN'}"
40170,"{'ASTONMARTINV8|SUCCESSOR|ASTONMARTINVIRAGE', 'ASTONMARTINVIRAGE|MANUFACTURER|ASTONMARTIN'}"
40171,"{'ATLASII|FINALFLIGHT|1998-03-16', 'ATLASII|DIAMETER|3.04M'}"
40172,"{'ATLASII|FINALFLIGHT|1998-03-16', 'ATLASII|DIAMETER|3.04M'}"
40173,"{'ATLASII|FINALFLIGHT|1998-03-16', 'ATLASII|DIAMETER|3.04M'}"
40174,"{'AUDI|DIVISION|AUDIE-TRON', 'AUDIA1|MANUFACTURER|AUDI'}"
40175,"{'AUDI|DIVISION|AUDIE-TRON', 'AUDIA1|MANUFACTURER|AUDI'}"
40176,"{'AUDI|DIVISION|AUDIE-TRON', 'AUDIA1|MANUFACTURER|AUDI'}"
40177,"{'AUDI|SUBSIDIARY|QUATTROGMBH', 'AUDIA1|MANUFACTURER|AUDI'}"
40178,"{'AUDI|SUBSIDIARY|QUATTROGMBH', 'AUDIA1|MANUFACTURER|AUDI'}"
40179,"{'AUDI|SUBSIDIARY|QUATTROGMBH', 'AUDIA1|MANUFACTURER|AUDI'}"
40180,"{'DELTAII|LAUNCHSITE|VANDENBERGAIRFORCEBASE', 'ANTARES(ROCKET)|COMPARABLE|DELTAII'}"
40181,"{'DELTAII|LAUNCHSITE|VANDENBERGAIRFORCEBASE', 'ANTARES(ROCKET)|COMPARABLE|DELTAII'}"
40182,"{'DELTAII|LAUNCHSITE|VANDENBERGAIRFORCEBASE', 'ANTARES(ROCKET)|COMPARABLE|DELTAII'}"
40183,"{'FINLAND|LEADERNAME|JUHASIPILA', 'ALEKSEYCHIRIKOV(ICEBREAKER)|BUILDER|FINLAND'}"
40184,"{'FINLAND|LEADERNAME|JUHASIPILA', 'ALEKSEYCHIRIKOV(ICEBREAKER)|BUILDER|FINLAND'}"
40185,"{'FINLAND|LEADERNAME|JUHASIPILA', 'ALEKSEYCHIRIKOV(ICEBREAKER)|BUILDER|FINLAND'}"
40186,"{'AMERICANSUBMARINENR-1|BUILDER|GENERALDYNAMICSELECTRICBOAT', 'GENERALDYNAMICSELECTRICBOAT|PARENTCOMPANY|GENERALDYNAMICS'}"
40187,"{'AMERICANSUBMARINENR-1|BUILDER|GENERALDYNAMICSELECTRICBOAT', 'GENERALDYNAMICSELECTRICBOAT|PARENTCOMPANY|GENERALDYNAMICS'}"
40188,"{'AMERICANSUBMARINENR-1|BUILDER|GENERALDYNAMICSELECTRICBOAT', 'GENERALDYNAMICSELECTRICBOAT|PARENTCOMPANY|GENERALDYNAMICS'}"
40189,"{'MTUFRIEDRICHSHAFEN|OWNER|ROLLS-ROYCEHOLDINGS', 'A-ROSALUNA|POWERTYPE|MTUFRIEDRICHSHAFEN'}"
40190,"{'MTUFRIEDRICHSHAFEN|OWNER|ROLLS-ROYCEHOLDINGS', 'A-ROSALUNA|POWERTYPE|MTUFRIEDRICHSHAFEN'}"
40191,"{'MTUFRIEDRICHSHAFEN|OWNER|ROLLS-ROYCEHOLDINGS', 'A-ROSALUNA|POWERTYPE|MTUFRIEDRICHSHAFEN'}"
40192,"{'ASTONMARTINV8|ASSEMBLY|UNITEDKINGDOM', 'UNITEDKINGDOM|LEADERNAME|ELIZABETHII'}"
40193,"{'ASTONMARTINV8|ASSEMBLY|UNITEDKINGDOM', 'UNITEDKINGDOM|LEADERNAME|ELIZABETHII'}"
40194,"{'ASTONMARTINV8|ASSEMBLY|UNITEDKINGDOM', 'UNITEDKINGDOM|LEADERNAME|ELIZABETHII'}"
40195,"{'11THMISSISSIPPIINFANTRYMONUMENT|CATEGORY|CONTRIBUTINGPROPERTY', '11THMISSISSIPPIINFANTRYMONUMENT|ESTABLISHED|2000'}"
40196,"{'11THMISSISSIPPIINFANTRYMONUMENT|CATEGORY|CONTRIBUTINGPROPERTY', '11THMISSISSIPPIINFANTRYMONUMENT|ESTABLISHED|2000'}"
40197,"{'MONOCACYNATIONALBATTLEFIELD|NEARESTCITY|FREDERICK,MARYLAND', '14THNEWJERSEYVOLUNTEERINFANTRYMONUMENT|DISTRICT|MONOCACYNATIONALBATTLEFIELD'}"
